date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-08-27,1.65,16.8,3,15.0,2079,
2025-02-26,2.55,16.8,3,15.0,2066,
2024-08-28,1.65,16.0,3,15.0,1964,
2024-02-27,16.0,16.0,1,15.0,1940,
2023-08-29,2.0,15.2,1,15.0,1829,
2023-02-24,2.35,14.4,1,15.0,1800,
2022-08-29,0.0,16.0,1,15.0,1967,
2022-02-24,44.8,44.8,1,12.5,2792,停止
2021-08-27,1.05,16.0,1,12.5,1968,
2021-02-24,1.65,16.0,3,10.0,1943,
2020-08-27,10.2,15.2,1,10.0,1890,
2020-02-26,1.65,14.4,3,10.0,1760,
2019-08-28,1.8,15.2,3,10.0,1809,
2019-02-25,1.6,15.2,1,10.0,1872,
2018-08-28,1.65,16.8,3,10.0,2097,
2018-02-23,1.6,18.4,1,10.0,2204,
2017-08-28,1.25,23.2,1,10.0,2823,
2017-02-23,1.2,40.0,1,7.5,2438,注意
2016-08-26,3.5,16.0,1,7.5,1906,
2016-02-24,1.25,16.0,1,7.5,1964,
2015-08-26,0.6,22.4,1,7.5,2731,
2015-02-24,0.75,17.6,3,7.5,2186,
2014-08-26,0.6,16.8,3,7.5,2063,
2014-02-25,3.0,16.0,3,7.5,1749,
2013-08-27,0.75,16.0,3,7.5,1770,
2013-02-25,0.6,16.0,1,0.0,1837,
2012-08-28,0.75,16.0,3,0.0,1780,
2012-02-24,0.05,16.0,1,0.0,1842,
2011-08-26,0.55,16.0,1,0.0,1749,
2011-02-23,0.5,16.0,1,0.0,1722,
